time,sqNum,stnum,state_cb,sqDiff,stDiff,timeLastMsg,recentChange,MU1Cs,MU2Cs,MU3Cs,MU4Cs,Cs,consistency,threePhaseVSum,threePhaseCSum,threePhaseVMU1,MU1VoltageAngleA,MU1VoltageAngleB,MU1VoltageAngleC,threePhaseCurrentMU1,MU1CurrentAngleA,MU1CurrentAngleB,MU1CurrentAngleC,MU1Log,threePhaseVMU2,MU2VoltageAngleA,MU2VoltageAngleB,MU2VoltageAngleC,threePhaseCMU2,MU2CurrentAngleA,MU2CurrentAngleB,MU2CurrentAngleC,MU2Log,threePhaseVMU3,MU3VoltageAngleA,MU3VoltageAngleB,MU3VoltageAngleC,threePhaseCMU3,MU3CurrentAngleA,MU3CurrentAngleB,MU3CurrentAngleC,MU3Log,threePhaseVMU4,MU4VoltageAngleA,MU4VoltageAngleB,MU4VoltageAngleC,threePhaseCMU4,IED4_iA,IED4_iB,IED4_iC,MU4Log,any_relay,class
2,200,0,0,0,0,0,0,0,0,0,0,0,-11.5148749095778,2.23976261865471,0.737753138082283,0.581787266843564,3.14159265358979,3.14159265358979,0,0.320629994240858,0,0,3.14159265358979,0,0.572124485368794,3.14159265358979,3.14159265358979,0,0.0451561715662156,3.14159265358979,3.14159265358979,0,0,0.554703339101597,3.14159265358979,3.14159265358979,0,0.19031726808564,0,0,3.14159265358979,0,0.531147527340752,3.14159265358979,3.14159265358979,0,0.181649704189569,-0.155330744411212,-0.0797521441497186,0.235082888682807,0,0,1
2.2,220,0,0,0,0,0,0,0,0,0,0,0,-11.5148749088074,2.23976261868208,0.737753138080272,0.58178726685269,3.14159265358979,3.14159265358979,0,0.320629994240892,0,0,3.14159265358979,0,0.57212448537557,3.14159265358979,3.14159265358979,0,0.0451561715664646,3.14159265358979,3.14159265358979,0,0,0.554703339107595,3.14159265358979,3.14159265358979,0,0.190317268084555,0,0,3.14159265358979,0,0.531147527346226,3.14159265358979,3.14159265358979,0,0.181649704188361,-0.15533074443703,-0.0797521441367324,0.235082888695639,0,0,1
2.4,240,0,0,0,0,0,0,0,0,0,0,0,-11.5148749080532,2.23976261870897,0.7377531380783,0.581787266861603,3.14159265358979,3.14159265358979,0,0.320629994240881,0,0,3.14159265358979,0,0.572124485382207,3.14159265358979,3.14159265358979,0,0.0451561715667092,3.14159265358979,3.14159265358979,0,0,0.554703339113497,3.14159265358979,3.14159265358979,0,0.190317268083525,0,0,3.14159265358979,0,0.531147527351663,3.14159265358979,3.14159265358979,0,0.181649704187185,-0.155330744462618,-0.079752144123813,0.235082888708308,0,0,1
2.6,260,0,0,0,0,0,0,0,0,0,0,0,-11.5148749073072,2.23976261873524,0.73775313807624,0.581787266870437,3.14159265358979,3.14159265358979,0,0.320629994240809,0,0,3.14159265358979,0,0.572124485388698,3.14159265358979,3.14159265358979,0,0.0451561715669558,3.14159265358979,3.14159265358979,0,0,0.554703339119201,3.14159265358979,3.14159265358979,0,0.190317268082459,0,0,3.14159265358979,0,0.531147527356905,3.14159265358979,3.14159265358979,0,0.181649704186016,-0.155330744487893,-0.0797521441111061,0.235082888720878,0,0,1
2.8,280,0,0,0,0,0,0,0,0,0,0,0,-11.5148749065671,2.2397626187617,0.73775313807419,0.581787266879196,3.14159265358979,3.14159265358979,0,0.320629994240796,0,0,3.14159265358979,0,0.572124485395276,3.14159265358979,3.14159265358979,0,0.0451561715671961,3.14159265358979,3.14159265358979,0,0,0.55470333912502,3.14159265358979,3.14159265358979,0,0.19031726808139,0,0,3.14159265358979,0,0.53114752736221,3.14159265358979,3.14159265358979,0,0.181649704184808,-0.155330744513,-0.0797521440984027,0.23508288873328,0,0,1
3,300,0,0,0,0,0,0,0,0,0,0,0,-11.5148749058333,2.23976261878813,0.7377531380723,0.581787266887938,3.14159265358979,3.14159265358979,0,0.320629994240791,0,0,3.14159265358979,0,0.572124485401913,3.14159265358979,3.14159265358979,0,0.0451561715674427,3.14159265358979,3.14159265358979,0,0,0.554703339130778,3.14159265358979,3.14159265358979,0,0.190317268080383,0,0,3.14159265358979,0,0.531147527367496,3.14159265358979,3.14159265358979,0,0.181649704183683,-0.155330744537746,-0.0797521440859974,0.235082888745621,0,0,1
3.2,320,0,0,0,0,0,0,0,0,0,0,0,-11.5148749051081,2.23976261881383,0.737753138070401,0.581787266896462,3.14159265358979,3.14159265358979,0,0.320629994240791,0,0,3.14159265358979,0,0.572124485408299,3.14159265358979,3.14159265358979,0,0.0451561715676657,3.14159265358979,3.14159265358979,0,0,0.554703339136446,3.14159265358979,3.14159265358979,0,0.190317268079366,0,0,3.14159265358979,0,0.53114752737262,3.14159265358979,3.14159265358979,0,0.181649704182578,-0.15533074456225,-0.0797521440736977,0.235082888757825,0,0,1
3.4,340,0,0,0,0,0,0,0,0,0,0,0,-11.5148749043936,2.23976261883943,0.737753138068569,0.581787266904918,3.14159265358979,3.14159265358979,0,0.320629994240822,0,0,3.14159265358979,0,0.572124485414604,3.14159265358979,3.14159265358979,0,0.0451561715679129,3.14159265358979,3.14159265358979,0,0,0.554703339142108,3.14159265358979,3.14159265358979,0,0.19031726807838,0,0,3.14159265358979,0,0.531147527377799,3.14159265358979,3.14159265358979,0,0.181649704181455,-0.155330744586545,-0.0797521440614366,0.23508288876986,0,0,1
3.6,360,0,0,0,0,0,0,0,0,0,0,0,-11.5148749036864,2.23976261886493,0.73775313806667,0.581787266913368,3.14159265358979,3.14159265358979,0,0.320629994240796,0,0,3.14159265358979,0,0.572124485420961,3.14159265358979,3.14159265358979,0,0.0451561715681417,3.14159265358979,3.14159265358979,0,0,0.554703339147674,3.14159265358979,3.14159265358979,0,0.190317268077375,0,0,3.14159265358979,0,0.531147527382922,3.14159265358979,3.14159265358979,0,0.181649704180357,-0.1553307446106,-0.0797521440492803,0.235082888781758,0,0,1
3.8,380,0,0,0,0,0,0,0,0,0,0,0,-11.5148749029799,2.23976261889028,0.737753138064969,0.581787266921829,3.14159265358979,3.14159265358979,0,0.320629994240884,0,0,3.14159265358979,0,0.572124485427214,3.14159265358979,3.14159265358979,0,0.0451561715683849,3.14159265358979,3.14159265358979,0,0,0.554703339153367,3.14159265358979,3.14159265358979,0,0.190317268076415,0,0,3.14159265358979,0,0.53114752738787,3.14159265358979,3.14159265358979,0,0.181649704179285,-0.155330744634419,-0.0797521440372781,0.235082888793576,0,0,1
